full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
gue yg menikmati konser via timeline aja tulang pipi gue pegel banget rasanya cape cengar cengir kek orgil liatin gimana bahagianya Day6 ketemu MyDay Indonesia bahagianya MyDay bisa ketemu Day6. DAY6 and MyDay are so lucky to have each other. Tetep saling membahagiakan ya.. ,1.84767297850456E+018,2024-10-19 16:15:40+00:00,fonduecookie,1.80342199541523E+018,in,,0,0,0,0,https://x.com/fonduecookie/status/1847672978504560965,,0,fonduecookie,
Wejangan dari papah Sungjin #DAY6_FOREVER_YOUNG_JAKARTA https://t.co/nuKQfoYOqp,1.84767377839615E+018,2024-10-19 16:18:51+00:00,Caramelowfat,1.04408811794521E+018,in,,0,0,7,10,https://x.com/Caramelowfat/status/1847673778396156191,,0,Caramelowfat,
FINALLY bisa sing a long lagu 'ONLY' I got only one love not two for you Alasan kenapa ngikutin DAY6 karena lagu ini. Ga sia sia comment &amp; ngemis lagu ini terus menerus #DAY6_Forever_Young_Jakarta #ONLY #DAY6 https://t.co/IOl1HErAnJ,1.84767416027494E+018,2024-10-19 16:20:22+00:00,sanitamima,1.6460807475756E+018,in,,1,0,0,3,https://x.com/sanitamima/status/1847674160274952212,,0,sanitamima,
Review member DAY6 dr suami setelah konser hari ini Member favorit: Sungjin Karena karismatik bgt. Memang spt bapak2 tp tetap punya karisma yg LAKIK bgt. Padahal terlihat berwibawa tp suka joget dan ekspresi receh seperti cowo tongkrongan jd kerasa relatable Wonpil jg,1.84767448515736E+018,2024-10-19 16:21:40+00:00,toyoilohu,728559295,in,Indonesia,62,15,172,680,https://x.com/toyoilohu/status/1847674485157363924,,0,toyoilohu,
mari berbahagia! #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_JAKARTA #YoungK #영케이 https://t.co/0IsBbuWdzG,1.84767910281757E+018,2024-10-19 16:40:00+00:00,cinnamorwooll,3267606307,in,,0,1,5,3,https://x.com/cinnamorwooll/status/1847679102817575351,,0,cinnamorwooll,
241019 habis petantang petenteng berubah jadi bayi #DAY6_3RD_WORLDTOUR #DAY6_Forever_Young_Jakarta #Day6inJakarta #원필 #wonpil https://t.co/FmKSXyTgtB,1.8476791974537E+018,2024-10-19 16:40:23+00:00,mnobba,269696549,in,트레저-D6-영원히,0,0,9,18,https://x.com/mnobba/status/1847679197453701202,,0,mnobba,
Emang konser tuh lapak buat myday karaoke day6nya jadi session player ajah wkwkw #YOUNGK #DAY6_3RD_WORLDTOUR #DAY6INJAKARTA https://t.co/8godN1ahwt,1.84767963909294E+018,2024-10-19 16:42:08+00:00,Amelzing313,2687456299,in,"Jakarta, Indonesia",24,0,319,983,https://x.com/Amelzing313/status/1847679639092941257,,0,Amelzing313,
191024 DAY6 FOREVER YOUNG JAKARTA DAY1 intro ganteng untuk papah ganteng #DAY6_3RD_WORLDTOUR #DAY6_Forever_Young_Indonesia #DAY6inJakarta https://t.co/pmtmRP3Lkv,1.84768044371143E+018,2024-10-19 16:45:20+00:00,bluescooter27,1.26487011788163E+018,in,,0,0,0,3,https://x.com/bluescooter27/status/1847680443711443259,,0,bluescooter27,
WONPIL RAPOPO KEBAWA SAMPE JAKARTA WKWKWK #DAY6_FOREVER_YOUNG_Jakarta https://t.co/WTwW9WEZrq,1.84768110437723E+018,2024-10-19 16:47:58+00:00,maysaftr,8.17178934341025E+017,in,bts • en- • day6 • skz,0,0,1,0,https://x.com/maysaftr/status/1847681104377237850,,0,maysaftr,
2 pilar kehidupan #DAY6_FOREVER_YOUNG_Jakarta https://t.co/Dd26Bw3H7d,1.84768231978587E+018,2024-10-19 16:52:47+00:00,ameeowra,2317234748,in,kadang bandung kadang jogja,0,0,0,0,https://x.com/ameeowra/status/1847682319785873713,,0,ameeowra,
Forever Young Jakarta Day 1 kebagian RAPOPO RAPOPO juga makasih Kim Wonpil #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_JAKARTA #DAY6 #데이식스 #WONPIL #원필 https://t.co/Ipn3BRquDW,1.84768291288561E+018,2024-10-19 16:55:09+00:00,raspdwerry,280404693,in,🏳🏳,0,0,10,15,https://x.com/raspdwerry/status/1847682912885625318,,0,raspdwerry,
wonpil lo denger ga gue ngelamar lo wonpil #DAY6_FOREVER_YOUNG_JAKARTA #DAY6_3RD_WORLDTOUR #DAY6 #데이식스 @day6official https://t.co/zkATWr6pp2,1.84768405297716E+018,2024-10-19 16:59:41+00:00,markjichen,1.09756501784977E+018,in,,0,0,3,1,https://x.com/markjichen/status/1847684052977176620,day6official,1,markjichen,day6official
Tadi pas konser samping kanan orang Jepang udah konser kemana mana ngikutin dri bali sby trus jkt 2 hari pke Samsung s24. Samping kiriku orang Korea yg udh psti sering dtng konser day6 bbrp kali pke Iphone promax 15. Aku terhimpit dgn umr indonesia dan hp seadanya,1.8476858376367E+018,2024-10-19 17:06:46+00:00,Nadiasnaff,2169727578,in,Depok,0,0,0,0,https://x.com/Nadiasnaff/status/1847685837636719043,,0,Nadiasnaff,
dari tatapannya aja sesayang itu loh sungjin sama kalian guys #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_INDONESIA #DAY6inJKT https://t.co/UVYAKnGD9I,1.84768755110637E+018,2024-10-19 17:13:35+00:00,yoomdowoon,1381249050,in,kinda ia👋🏻,0,0,2,6,https://x.com/yoomdowoon/status/1847687551106371950,,0,yoomdowoon,
ADA YANG TEBAL TAPI BUKAN BUKU #DAY6_FOREVER_YOUNG_JAKARTA #DAY6 #데이식스 #YOUNGK #영케이 https://t.co/4PebZQEwny,1.8476883024781E+018,2024-10-19 17:16:34+00:00,raspdwerry,280404693,in,🏳🏳,0,0,3,14,https://x.com/raspdwerry/status/1847688302478114988,,0,raspdwerry,
Pink B mantulzzzz Sebelum konser dimulai udah minta maaf sama yang belakang kalau mau jejingkrakan. Alhamdulillah seblokku mantul betul. Energi kalian ngga ada abisnya Seru banget Pink B!!! #DAY6_FOREVER_YOUNG_Jakarta https://t.co/K7T61pwYZf,1.84768885403754E+018,2024-10-19 17:18:45+00:00,gogumanuna,1.76387330034907E+018,in,,0,5,4,76,https://x.com/gogumanuna/status/1847688854037549235,,0,gogumanuna,
All jadi instrumen geprek Keren semuaaa apalagi Pak Sungjin dan Atomnya #DAY6_3RD_WORLDTOUR #Day6_FOREVER_YOUNG_Surabaya #Day6_FOREVER_YOUNG_Indonesia https://t.co/2FHx0wGksJ,1.84769071242036E+018,2024-10-19 17:26:08+00:00,joanasiapa,358736617,in,,0,1,0,0,https://x.com/joanasiapa/status/1847690712420372904,,0,joanasiapa,
ceritanya mau bikin mini vlog hihi #DAY6_3RD_WORLDTOUR #DAY6_Forever_Young_Jakarta #Day6inJakarta https://t.co/UTTCrw3oJx,1.84769082673616E+018,2024-10-19 17:26:36+00:00,sliceofnattie,1.63746982934625E+018,in,met youngk ಇ.,0,0,1,6,https://x.com/sliceofnattie/status/1847690826736161130,,0,sliceofnattie,
YOUNGK JIDATAN SUNGJIN GANTENG JAKARTA DAY1 SOUNDCHECK #DAY6_3RD_WORLDTOUR #DAY6inJKT #DAY6_FOREVER_YOUNG_JAKARTA https://t.co/VFp08GvRuY,1.84769314802756E+018,2024-10-19 17:35:49+00:00,pipopsilviaa,1953977000,in,Indonesia,0,0,0,0,https://x.com/pipopsilviaa/status/1847693148027572304,,0,pipopsilviaa,
Bapak #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Jakarta https://t.co/YnuRYUAJDx,1.84769406736028E+018,2024-10-19 17:39:28+00:00,Mell_Maysilia,608900184,in,,0,0,0,1,https://x.com/Mell_Maysilia/status/1847694067360288823,,0,Mell_Maysilia,
This happened again Tapi kali ini rasanya ada yang kurang #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_JAKARTA https://t.co/8HUuGgD5ya,1.84769542549269E+018,2024-10-19 17:44:52+00:00,rayennixi,24351132,in,,1,0,2,3,https://x.com/rayennixi/status/1847695425492705603,,0,rayennixi,
dowoon soundcheck rapih banget aku suka #DAY6 #데이식스 #DOWOON #윤도운 #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_INDONESIA #DAY6inJAKARTA https://t.co/o00cPKO73h,1.84769549149845E+018,2024-10-19 17:45:08+00:00,yoomdowoon,1381249050,in,kinda ia👋🏻,0,0,1,6,https://x.com/yoomdowoon/status/1847695491498463302,,0,yoomdowoon,
Apa tidak nangis #DAY6_Forever_Young_Jakarta https://t.co/Ups6TKtKgm,1.84769736340374E+018,2024-10-19 17:52:34+00:00,kyeranhan,1.38748796680991E+018,in,"DKI Jakarta, Indonesia",0,0,1,1,https://x.com/kyeranhan/status/1847697363403755593,,0,kyeranhan,
muka bingungnya lucu bgt bener bener UCING #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_JAKARTA #YoungK #영케이 https://t.co/PZE0UsTxy7,1.84769752877249E+018,2024-10-19 17:53:14+00:00,cinnamorwooll,3267606307,in,,0,0,2,3,https://x.com/cinnamorwooll/status/1847697528772505723,,0,cinnamorwooll,
241013 DAY6 3rd WORLD TOUR FOREVER YOUNG in BALI YOUNG K GWAENCHANA YOUNG K ULJIMA.. TAPI BAPAK SUNGJIN BERUSAHA MELUCU ️ #DAY6inBALI #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_BALI https://t.co/4hFZCTAGPq,1.84769764750074E+018,2024-10-19 17:53:42+00:00,peachjeanim,1120687088,in,mooniverse,0,1,0,1,https://x.com/peachjeanim/status/1847697647500742805,,0,peachjeanim,
Meng iri sama fansnya day6 yang dibikinin konser 3 kota di indonesia lah kita 1 hari weekday pulak awas kau h*be https://t.co/m5g7hmUMgx,1.84769965601031E+018,2024-10-19 18:01:41+00:00,choibora_,1.65291697546161E+018,in,,0,0,0,0,https://x.com/choibora_/status/1847699656010322235,,0,choibora_,
watermarknya gede banget maaf sungjin punya youngk youngk punya sungjin #DAY6 #데이식스 #DAY6inJakartaDay1 #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Jakarta #SUNGJIN #성진 #YOUNGK https://t.co/Ueo3zgrB7e,1.84770013026865E+018,2024-10-19 18:03:34+00:00,arthemisyou,1.62918450891758E+018,in,,0,1,1,4,https://x.com/arthemisyou/status/1847700130268664147,,0,arthemisyou,
lucu banget dowoon pas nyanyi eojjodaboni #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_JAKARTA https://t.co/lofz6zibsL,1.84770117533819E+018,2024-10-19 18:07:43+00:00,sparrowoojin99_,1.03337511752969E+018,in,,1,0,3,8,https://x.com/sparrowoojin99_/status/1847701175338197455,,0,sparrowoojin99_,
Youngk ment Notice my day gak enak badan Warm words SAMPAI KETEMU LAGI YA AKU CINTA KALIAN. KITA FOTO YUK? (Pake bahasa) #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_INDONESIA #Day6inJakarta https://t.co/7B52Q1CGe5,1.84770213663494E+018,2024-10-19 18:11:32+00:00,lezgetitbribrii,1.5075796383775E+018,in,,1,1,50,155,https://x.com/lezgetitbribrii/status/1847702136634954123,,0,lezgetitbribrii,
 : *ment manis panjang kali lebar* : hmmm gitu ya? watermark nya YoungK emang kurang bisa jaga komuk! tapi aku cinta hehe #DAY6 #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_INDONESIA #DAY6inJakarta https://t.co/I0iVHAmEAY,1.84770362289919E+018,2024-10-19 18:17:27+00:00,hypeajjj,1.118707175164E+018,in,stream Eaj’s new single:,0,0,4,6,https://x.com/hypeajjj/status/1847703622899192111,,0,hypeajjj,
Yuk THE LAST SLOT TRIP KONSER DAY6 JKT DAY 2 ONLY AREA JAKARTA YA sisa 2 seat mau pulang/pergi atau pulang-pergi jg bisa ya #tripkonser #DAY6_3RD_WORLDTOUR_INDONESIA #konser #trip #jakarta,1.84770504594256E+018,2024-10-19 18:23:06+00:00,hellopinkcloud,1.07266205632989E+018,in,"Purwakarta, Indonesia",0,0,0,0,https://x.com/hellopinkcloud/status/1847705045942562966,,0,hellopinkcloud,
tadii project pearl ocean pas kongchu bneran cantikkk banget‼️‼️ *maaf ya guys yg masuk ke video aku udh brusaha edit biar ngeblur T____T 241019 #DAY6_FOREVER_YOUNG_JAKARTA #DAY6inJAKARTA #DAY6 #데이식스 https://t.co/3DvDABiEHk,1.847706203516E+018,2024-10-19 18:27:42+00:00,sungjjiniya,1.80049210058646E+018,in,01L⊹₊⟡⋆,17,1,257,959,https://x.com/sungjjiniya/status/1847706203516006889,,0,sungjjiniya,
sayang banget sama kamu kim wonpil! also share ini dulu deh monster pecah suara wonpil ft. young k gausah pake wm gapapa #DAY6_3RD_WORLDTOUR #DAY6_Forever_Young_Jakarta #Day6inJakarta https://t.co/dDBEDJz6Ko,1.8477064869587E+018,2024-10-19 18:28:49+00:00,deisiksofteu,9.62585540578E+017,in,,0,2,5,22,https://x.com/deisiksofteu/status/1847706486958703088,,0,deisiksofteu,
Wonpil gwenchana jadi rapopo udah fasih bgt kayaknya brooww #DAY6_FOREVER_YOUNG_JAKARTA @day6official https://t.co/xz0F7Uz97h,1.84770740170702E+018,2024-10-19 18:32:27+00:00,hohobebee,349662930,in,Living in Dreamland,0,0,0,0,https://x.com/hohobebee/status/1847707401707024745,day6official,1,hohobebee,day6official
malem ini akhirnya setelah agak deket liat sungjin gue baru ngerasain takut liat blio (lovingly). pokoknya auranya kayak... minta maap ya pak kalau ada salah. #DAY6 #DAY6_FOREVER_YOUNG_Jakarta #SUNGJIN #ShootMe https://t.co/Q7bHJtWqDI,1.84770749700571E+018,2024-10-19 18:32:50+00:00,pilafwyu,1051944924,in,caratday fan-account.,0,0,0,3,https://x.com/pilafwyu/status/1847707497005719554,,0,pilafwyu,
DIA TAKUT MYDAY DI TRIBUN SEATING LOMPATNYA KELEPASAN #DAY6_FOREVER_YOUNG_Jakarta https://t.co/9K6d8yLV9t,1.84770830525236E+018,2024-10-19 18:36:03+00:00,starlights1002,237205033,in,,0,0,1,2,https://x.com/starlights1002/status/1847708305252372900,,0,starlights1002,
Iya pak iya kamu paling keren sedunia ga ada yg bisa ngalahin #DAY6_FOREVER_YOUNG_INDONESIA #DAY6 #성진 #DAY6inJAKARTA https://t.co/nBY91j6Ya9,1.84771177876526E+018,2024-10-19 18:49:51+00:00,ilgwazerosai,96127128,in,,0,1,1,4,https://x.com/ilgwazerosai/status/1847711778765262907,,0,ilgwazerosai,
Sungjin bingung mayday ngomong apa padahal kita mau sweet chaos loh pak! Lucu bgt sih paaak~~~~ #DAY6_FOREVER_YOUNG_JAKARTA @day6official #SUNGJIN #DAY6 https://t.co/K1yAZvQpOI,1.84771197676145E+018,2024-10-19 18:50:38+00:00,hohobebee,349662930,in,Living in Dreamland,0,1,0,2,https://x.com/hohobebee/status/1847711976761462864,day6official,1,hohobebee,day6official
PLIS PAKE GAIS as org yg udh nnton d bcis 2x sebelumnya (konser kpop lain) SOUND DAY6 ADALAH SOUND PALING KENCENG ampe telinga gue nging nging,1.84771377195301E+018,2024-10-19 18:57:46+00:00,loeyliness,8.80986509301619E+017,in,kaga tau dah,75,30,33,209,https://x.com/loeyliness/status/1847713771953021008,,0,loeyliness,
- DAY6 - HAPPY - sukses buat aku nangis the reason mau nonton day6 biar bisa nyanyi ini sambil luapin semuanya #DAY6_FOREVER_YOUNG_JAKARTA @day6official #DAY6 https://t.co/cbWEz2s38g,1.84771554724248E+018,2024-10-19 19:04:50+00:00,hohobebee,349662930,in,Living in Dreamland,0,0,1,2,https://x.com/hohobebee/status/1847715547242484144,day6official,1,hohobebee,day6official
KESAMPEAN NNTN DEYSIKS #DAY6_FOREVER_YOUNG_Jakarta https://t.co/OHdaLJbDKq,1.84772288342405E+018,2024-10-19 19:33:59+00:00,floulectra,1.08124659014313E+018,in,"Telos, Smile!:D & GFF Tour",0,1,1,6,https://x.com/floulectra/status/1847722883424067804,,0,floulectra,
Stop manyun2 atuh pak Gemes jadinya #DOWOON #WONPIL #YOUNGK #SUNGJIN #DAY6inJakarta #DAY6_FOREVER_YOUNG_INDONESIA #DAY6_3RD_WORLDTOUR #DAY6 https://t.co/CIcko8UAFr,1.84776898485652E+018,2024-10-19 22:37:10+00:00,kyakya1111,1.34488142022157E+018,in,,0,1,2,5,https://x.com/kyakya1111/status/1847768984856531443,,0,kyakya1111,
Aku bukan didikan lord dk pliss jd pas nyanyi happy suaraku bocor kemana2 #DAY6_3RD_WORLDTOUR #DAY6_Forever_Young_Jakarta #DAY6inJAKARTA https://t.co/UA9hBqilRn,1.84776907854048E+018,2024-10-19 22:37:32+00:00,yourhappinesstt,1.48312339600758E+018,in,,2,3,7,14,https://x.com/yourhappinesstt/status/1847769078540489179,,0,yourhappinesstt,
Pesona YoungK jidatan ga ada lawan #DOWOON #WONPIL #YOUNGK #SUNGJIN #DAY6inJakarta #DAY6_FOREVER_YOUNG_INDONESIA #DAY6_3RD_WORLDTOUR #DAY6 https://t.co/a7DFX0Pzy0,1.84776935404756E+018,2024-10-19 22:38:38+00:00,kyakya1111,1.34488142022157E+018,in,,0,1,1,5,https://x.com/kyakya1111/status/1847769354047570153,,0,kyakya1111,
Congratulation day6 buat ak nangisss dikit #DAY6_3RD_WORLDTOUR #DAY6_Forever_Young_Jakarta #DAY6inJAKARTA https://t.co/u8CqOlLB6W,1.84777999270662E+018,2024-10-19 23:20:55+00:00,yourhappinesstt,1.48312339600758E+018,in,,3,1,8,25,https://x.com/yourhappinesstt/status/1847779992706637954,,0,yourhappinesstt,
Met pageeeh yang lagi PCD #DAY6_Forever_Young_Indonesia #DAY6_3RD_WORLDTOUR_INDONESIA #DAY6_3RD_WORLDTOUR https://t.co/uV98tUEMKe,1.84778048130535E+018,2024-10-19 23:22:51+00:00,mycorner07,1.58894356857541E+018,in,,0,0,2,4,https://x.com/mycorner07/status/1847780481305366540,,0,mycorner07,
Yuh bisa tahun depan day6 konser di indonesia make GBK @day6official,1.84778179078803E+018,2024-10-19 23:28:03+00:00,kthyunjae,1.25057311416286E+018,in,,0,0,0,0,https://x.com/kthyunjae/status/1847781790788047323,day6official,1,kthyunjae,day6official
Melt down!! Keliatannya ga ada satu pun video aku yg bisa sempurna karena aku di belakang dan ya ampuuuun masa diem doang dan ga ikut gerak sih denger mereka??? Kutaksanggup menahan godaannya. Hahahaha . Seru banget! Myday sekitar aku baik-baik!! #day6_forever_young_jakarta https://t.co/xZbCdUP0X5,1.84778611467925E+018,2024-10-19 23:45:14+00:00,gweghea,77613005,in,indonesia,0,0,0,1,https://x.com/gweghea/status/1847786114679263748,,0,gweghea,
sayangku cintaku #데이식스 #성진 #YoungK #원필 #도운 #DAY6_FOREVER_YOUNG_JAKARTA https://t.co/od9t30doYz,1.84778838890219E+018,2024-10-19 23:54:16+00:00,createdbydowoon,1.06523845324209E+018,in,,0,0,1,0,https://x.com/createdbydowoon/status/1847788388902195493,,0,createdbydowoon,
241019 예뻤어 youngk bingung dikit knp ngadep sana???? #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_JAKARTA #DAY6inJKT #DAY6inJakarta https://t.co/0prNnTK7hU,1.84778845955523E+018,2024-10-19 23:54:33+00:00,terpilwon,1.42334186629289E+018,in,21 | she/her | selective,0,0,7,28,https://x.com/terpilwon/status/1847788459555246209,,0,terpilwon,
Menikah part sekian dengan park sungjin #DAY6_FOREVER_YOUNG_INDONESIA #DAY6 #성진 #DAY6inJAKARTA https://t.co/hxOc4jFeK6,1.84779221250094E+018,2024-10-20 00:09:28+00:00,ilgwazerosai,96127128,in,,0,1,2,1,https://x.com/ilgwazerosai/status/1847792212500947437,,0,ilgwazerosai,
Asline mesti cah iki romantis banget ya Pil #DOWOON #WONPIL #YOUNGK #SUNGJIN #DAY6inJakarta #DAY6_FOREVER_YOUNG_INDONESIA #DAY6_3RD_WORLDTOUR #DAY6 https://t.co/QJnrkUGHkF,1.84779968645294E+018,2024-10-20 00:39:10+00:00,kyakya1111,1.34488142022157E+018,in,,0,1,0,0,https://x.com/kyakya1111/status/1847799686452941013,,0,kyakya1111,
Bri jangnlah sekali-kali kamu underestimate myday #DOWOON #WONPIL #YOUNGK #SUNGJIN #DAY6inJakarta #DAY6_FOREVER_YOUNG_INDONESIA #DAY6_3RD_WORLDTOUR #DAY6 https://t.co/OO0bmnQHee,1.84780063267947E+018,2024-10-20 00:42:55+00:00,kyakya1111,1.34488142022157E+018,in,,0,1,0,0,https://x.com/kyakya1111/status/1847800632679473202,,0,kyakya1111,
Ini lupa chord apa gimana Mas Bri.... #DOWOON #WONPIL #YOUNGK #SUNGJIN #DAY6inJakarta #DAY6_FOREVER_YOUNG_INDONESIA #DAY6_3RD_WORLDTOUR #DAY6 https://t.co/jRfoGuxQtx,1.84780862355008E+018,2024-10-20 01:14:41+00:00,kyakya1111,1.34488142022157E+018,in,,0,0,0,1,https://x.com/kyakya1111/status/1847808623550091511,,0,kyakya1111,
[LAST] 2 SLOT TRIP KONSER DAY6 IN JKT RUTE ONLY JAKARTA Yuk yang mau pulang/pergi aja atau pulang-pergi ️PP 185K incl tiket ancol ️OW 150 excl tiket ancol ️mobil pribadi ️langsung masuk grup permobil #trip #konser #DAY6_3RD_WORLDTOUR_INDONESIA,1.84781282241328E+018,2024-10-20 01:31:22+00:00,hellopinkcloud,1.07266205632989E+018,in,"Purwakarta, Indonesia",0,1,0,1,https://x.com/hellopinkcloud/status/1847812822413299922,,0,hellopinkcloud,
241019 DAY6 FOREVER YOUNG JAKARTA DAY1 Young K sama Dowoon lagi bahas apa kira-kira #영케이 #YOUNGK #도운 #DOWOON #DAY6_Forever_Young_Indonesia #DAY6inJAKARTA https://t.co/dvFQ3ejQ6G,1.84782434796642E+018,2024-10-20 02:17:10+00:00,bluescooter27,1.26487011788163E+018,in,,0,0,4,3,https://x.com/bluescooter27/status/1847824347966431268,,0,bluescooter27,
Freebies day 2 See you.. Yonke nya sisa 4 yg lain ada banyak #DAY6_3RD_WORLDTOUR #day6injkt #day6injakarta #day6foreveryoung https://t.co/c93dt8iF66,1.84782583376506E+018,2024-10-20 02:23:04+00:00,melodels_,1.54385022401134E+018,in,,0,5,1,5,https://x.com/melodels_/status/1847825833765065003,,0,melodels_,
@clarissaalma iyah keliling indonesia biar ga bikin macet jakarta aja kemaren2 masih denial karena masih ada day6 disini skrg konser udah mau abis kepala langsung pusing mikirin negara lagi,1.8478288715568E+018,2024-10-20 02:35:08+00:00,yoomdowoon,1381249050,in,kinda ia👋🏻,0,0,0,0,https://x.com/yoomdowoon/status/1847828871556804910,clarissaalma,1,yoomdowoon,clarissaalma
please aku mau mencari kakak kembar org malang yg di section pink A aku mau ngajak mutualan tp mreka keburu ilang waktu slesai #DAY6_FOREVER_YOUNG_Surabaya,1.84783708607599E+018,2024-10-20 03:07:47+00:00,pwnnxz,1.46390471846432E+018,in,s/h - East Java - bxb area,0,0,0,0,https://x.com/pwnnxz/status/1847837086075998580,,0,pwnnxz,
Terima kasih sayang ketemu lagi di konser-konser selanjutnya ya! @day6official @DAY6__SUNGJIN @DAY6BOBSUNG_JIN @Dw_day6_drummer #FOREVERYOUNG #DAY6_3RD_WORLDTOUR_JAKARTA #DAY6_3RD_WORLDTOUR_INDONESIA https://t.co/TaUhnTQ7Vh,1.84783899582236E+018,2024-10-20 03:15:22+00:00,duckwoonie,8.12877377298513E+017,in,,0,0,0,0,https://x.com/duckwoonie/status/1847838995822367182,"day6official,DAY6__SUNGJIN,DAY6BOBSUNG_JIN,Dw_day6_drummer",4,duckwoonie,day6official
241019 Ini karena pegel jd nempelin dipager jadinya geter #DAY6_FOREVER_YOUNG_Jakarta #DAY6_FOREVER_YOUNG_Indonesia https://t.co/e8YVeGOCYH,1.8478398180821E+018,2024-10-20 03:18:38+00:00,pacemakerstay,1.40808816642733E+018,in,02l,0,0,0,1,https://x.com/pacemakerstay/status/1847839818082111785,,0,pacemakerstay,
Ga pernah se-nervous ini mau nonton konser See u soon bujang @day6official DAY 2 KAJJA !! #DAY6_3RD_WORLDTOUR_JAKARTA #DAY6_3RD_WORLDTOUR_INDONESIA https://t.co/0pTlEwPOob,1.84784160501919E+018,2024-10-20 03:25:44+00:00,yourrtwilight,249996712,in,LENIVERSE,0,0,0,1,https://x.com/yourrtwilight/status/1847841605019193712,day6official,1,yourrtwilight,day6official
Day6 - How Can I Say Part Wonpil salah masuk terus dilitiain member lain jadi plonga plongo lucu Banyak yg ngira salah lirik aslinya salah masuk #DAY6_FOREVER_YOUNG_SURABAYA #DAY6_3RD_WORLDTOUR #DAY6inSBY #FOREVERYOUNGINSURABAYA #DAY6inSurabaya #DAY6 #DAY6_FOREVER_YOUNG https://t.co/cFneH52zYC,1.84784907764992E+018,2024-10-20 03:55:26+00:00,mymeiracle,9.94908228872948E+017,in,she/her,1,0,2,11,https://x.com/mymeiracle/status/1847849077649920133,,0,mymeiracle,
Day6 - Freely Part mendekatin akhir nih Di sec pink belakang keliatan melingkar seru banget pas part youngk slow #DAY6_FOREVER_YOUNG_SURABAYA #DAY6_3RD_WORLDTOUR #DAY6inSBY #FOREVERYOUNGINSURABAYA #DAY6inSurabaya #DAY6 #DAY6SURABAYA #DAY6_FOREVER_YOUNG https://t.co/Iyc1FD1KQG,1.84785487328048E+018,2024-10-20 04:18:27+00:00,mymeiracle,9.94908228872948E+017,in,she/her,3,0,11,40,https://x.com/mymeiracle/status/1847854873280487588,,0,mymeiracle,
KESAMPEAN JOGET HEALER DI VENUE KONSER DAY6 https://t.co/AOJevuhivA,1.8478595880179E+018,2024-10-20 04:37:12+00:00,akangaon,1.79040759469749E+018,in,read rentry byf❗,3,0,22,322,https://x.com/akangaon/status/1847859588017901653,,0,akangaon,
mau sharing hasil jepretan forever young jkt day 1 kemaren #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_INDONESIA #DAY6_FOREVER_YOUNG_JAKARTA #DAY6inJKT #DAY6inJAKARTA https://t.co/GAevI7aeSG,1.84786322952101E+018,2024-10-20 04:51:40+00:00,yoomdowoon,1381249050,in,kinda ia👋🏻,1,4,106,350,https://x.com/yoomdowoon/status/1847863229521023428,,0,yoomdowoon,
